segment_id,asset_name,target_asset_es,cue_number,translation_ru
subtitle:Rival_MSC_Bored_Alt:1,Rival_MSC_Bored_Alt,Rival_MSC_Bored_Alt_es,1,[ГИЛЛИАН] Ты что-то ищешь?
subtitle:Rival_MSC_Bye:1,Rival_MSC_Bye,Rival_MSC_Bye_es,1,[ГИЛЛИАН] Пока-пока.
subtitle:Rival_MSC_Bye_Alt:1,Rival_MSC_Bye_Alt,Rival_MSC_Bye_Alt_es,1,"[ГИЛЛИАН] Ладно, пока."
subtitle:Rival_MSC_Chuckle_Alt1:1,Rival_MSC_Chuckle_Alt1,Rival_MSC_Chuckle_Alt1_es,1,[ГИЛЛИАН] *Хихикает*
subtitle:Rival_MSC_Confused_Alt:1,Rival_MSC_Confused_Alt,Rival_MSC_Confused_Alt_es,1,[ГИЛЛИАН] *Озадаченно хмыкает*
subtitle:Rival_MSC_Defiant_Alt:1,Rival_MSC_Defiant_Alt,Rival_MSC_Defiant_Alt_es,1,[ГИЛЛИАН] *Вызывающе рычит*
subtitle:Rival_MSC_Determined:1,Rival_MSC_Determined,Rival_MSC_Determined_es,1,[ГИЛЛИАН] *Решительно рычит*
subtitle:Rival_MSC_DidntSeeYou:1,Rival_MSC_DidntSeeYou,Rival_MSC_DidntSeeYou_es,1,"[ГИЛЛИАН] Ой, не заметила тебя."
subtitle:Rival_MSC_Dismayed_Alt3:1,Rival_MSC_Dismayed_Alt3,Rival_MSC_Dismayed_Alt3_es,1,[ГИЛЛИАН] Чёрт!
subtitle:Rival_MSC_Dismayed_Alt4:1,Rival_MSC_Dismayed_Alt4,Rival_MSC_Dismayed_Alt4_es,1,[ГИЛЛИАН] *Ужасается*
subtitle:Rival_MSC_Dismissive:1,Rival_MSC_Dismissive,Rival_MSC_Dismissive_es,1,"[ГИЛЛИАН] Уф, ну хватит."
subtitle:Rival_MSC_Gasp:1,Rival_MSC_Gasp,Rival_MSC_Gasp_es,1,[ГИЛЛИАН] *Ахает*
subtitle:Rival_MSC_GillianPaisley:1,Rival_MSC_GillianPaisley,Rival_MSC_GillianPaisley_es,1,[ГИЛЛИАН] Я Гиллиан Пейсли.
subtitle:Rival_MSC_GillianPaisley_Alt:1,Rival_MSC_GillianPaisley_Alt,Rival_MSC_GillianPaisley_Alt_es,1,[ГИЛЛИАН] Я Гиллиан Пейсли. Знаешь… из семьи Пейсли?
subtitle:Rival_MSC_Happy:1,Rival_MSC_Happy,Rival_MSC_Happy_es,1,[ГИЛЛИАН] *Радостно гудит*
subtitle:Rival_MSC_Hey:1,Rival_MSC_Hey,Rival_MSC_Hey_es,1,[ГИЛЛИАН] Эй.
subtitle:Rival_MSC_Horrified:1,Rival_MSC_Horrified,Rival_MSC_Horrified_es,1,[ГИЛЛИАН] *В ужасе гудит*
subtitle:Rival_MSC_Hurt:1,Rival_MSC_Hurt,Rival_MSC_Hurt_es,1,[ГИЛЛИАН] *Стонет от боли*
subtitle:Rival_MSC_Inquisitive:1,Rival_MSC_Inquisitive,Rival_MSC_Inquisitive_es,1,[ГИЛЛИАН] *Вопросительно хмыкает*
subtitle:Rival_MSC_Investigative:1,Rival_MSC_Investigative,Rival_MSC_Investigative_es,1,[ГИЛЛИАН] Хм…
subtitle:Rival_MSC_Investigative_Alt2:1,Rival_MSC_Investigative_Alt2,Rival_MSC_Investigative_Alt2_es,1,[ГИЛЛИАН] Хм…
subtitle:Rival_MSC_Laugh:1,Rival_MSC_Laugh,Rival_MSC_Laugh_es,1,[ГИЛЛИАН] *Смеётся*
subtitle:Rival_MSC_Laugh_Alt:1,Rival_MSC_Laugh_Alt,Rival_MSC_Laugh_Alt_es,1,[ГИЛЛИАН] *Смеётся*
subtitle:Rival_MSC_Panicked_Alt2:1,Rival_MSC_Panicked_Alt2,Rival_MSC_Panicked_Alt2_es,1,[ГИЛЛИАН] *Паникует*
subtitle:Rival_MSC_Proud_Alt1:1,Rival_MSC_Proud_Alt1,Rival_MSC_Proud_Alt1_es,1,[ГИЛЛИАН] *Гордо рычит*
subtitle:Rival_MSC_Scared:1,Rival_MSC_Scared,Rival_MSC_Scared_es,1,[ГИЛЛИАН] *Паникует*
subtitle:Rival_MSC_Shocked:1,Rival_MSC_Shocked,Rival_MSC_Shocked_es,1,[ГИЛЛИАН] Что…?
subtitle:Rival_MSC_Shocked_Alt:1,Rival_MSC_Shocked_Alt,Rival_MSC_Shocked_Alt_es,1,[ГИЛЛИАН] О боже!
subtitle:Rival_MSC_Surprised:1,Rival_MSC_Surprised,Rival_MSC_Surprised_es,1,[ГИЛЛИАН] *Удивлённо хмыкает*
subtitle:Rival_MSC_Upset_Alt:1,Rival_MSC_Upset_Alt,Rival_MSC_Upset_Alt_es,1,[ГИЛЛИАН] *Грустит*
subtitle:Rival_RVR_Dammit:1,Rival_RVR_Dammit,Rival_RVR_Dammit_es,1,[ГИЛЛИАН] Чёрт возьми!
subtitle:Rival_RVR_EndOfTheLine:1,Rival_RVR_EndOfTheLine,Rival_RVR_EndOfTheLine_es,1,[ГИЛЛИАН] Для тебя это конец.
subtitle:Rival_RVR_LetMeKnow:1,Rival_RVR_LetMeKnow,Rival_RVR_LetMeKnow_es,1,"[ГИЛЛИАН] Скажи, если нужна помощь!"
subtitle:Rival_RVR_MatterHeadSpinning:1,Rival_RVR_MatterHeadSpinning,Rival_RVR_MatterHeadSpinning_es,1,[ГИЛЛИАН] Что случилось? Голова кружится?
subtitle:Rival_RVR_NeverBrokeSweat:1,Rival_RVR_NeverBrokeSweat,Rival_RVR_NeverBrokeSweat_es,1,[ГИЛЛИАН] Даже не вспотела.
subtitle:Rival_RVR_No_Alt:1,Rival_RVR_No_Alt,Rival_RVR_No_Alt_es,1,[ГИЛЛИАН] Нет-нет-нет-нет!
subtitle:Rival_RVR_NotSupposedToBeat:1,Rival_RVR_NotSupposedToBeat,Rival_RVR_NotSupposedToBeat_es,1,[ГИЛЛИАН] Ты не должен был меня победить…!
subtitle:Rival_RVR_OhICould:1,Rival_RVR_OhICould,Rival_RVR_OhICould_es,1,"[ГИЛЛИАН] О, я бы решила это с закрытыми глазами."
subtitle:Rival_RVR_ThoughtHadIt:1,Rival_RVR_ThoughtHadIt,Rival_RVR_ThoughtHadIt_es,1,"[ГИЛЛИАН] Нет, нет, я думала, что справилась…!"
subtitle:Rival_RVR_TryKeepUp:1,Rival_RVR_TryKeepUp,Rival_RVR_TryKeepUp_es,1,[ГИЛЛИАН] Постарайся поспеть.
subtitle:SadBass_USB_CatchOfDay:1,SadBass_USB_CatchOfDay,SadBass_USB_CatchOfDay_es,1,"[ФРАНКИ, ПЕЧАЛЬНАЯ РЫБКА] Я далеко не улов дня…"
subtitle:SadBass_USB_DontFeelSinging:1,SadBass_USB_DontFeelSinging,SadBass_USB_DontFeelSinging_es,1,"[ФРАНКИ, ПЕЧАЛЬНАЯ РЫБКА] Мне просто не хочется петь."
subtitle:SadBass_USB_JustGillMe:1,SadBass_USB_JustGillMe,SadBass_USB_JustGillMe_es,1,"[ФРАНКИ, ПЕЧАЛЬНЫЙ РЫБКА] Просто заберите меня уже…"
subtitle:SadBass_USB_ShouldntTakenBait:1,SadBass_USB_ShouldntTakenBait,SadBass_USB_ShouldntTakenBait_es,1,"[ФРАНКИ, ПЕЧАЛЬНЫЙ РЫБКА] Не стоило брать наживку."
subtitle:SadBass_USB_UnBarracudaBle:1,SadBass_USB_UnBarracudaBle,SadBass_USB_UnBarracudaBle_es,1,"[ФРАНКИ, ПЕЧАЛЬНЫЙ РЫБКА] Это не-баракуда-бельно…"
subtitle:SadBass_USB_WhatsPointSwimming:1,SadBass_USB_WhatsPointSwimming,,1,"[ФРАНКИ, ПЕЧАЛЬНЫЙ РЫБКА] Какой смысл плавать…"
subtitle:Sandra_MSC_ToManyMore_Alt1:1,Sandra_MSC_ToManyMore_Alt1,Sandra_MSC_ToManyMore_Alt1_es,1,[САНДРА] Пусть будет ещё много таких.
subtitle:Sandra_ORR_EgoInCheck:1,Sandra_ORR_EgoInCheck,Sandra_ORR_EgoInCheck_es,1,"[САНДРА] Надеюсь, это поможет тебе обуздать эго, Ил."
subtitle:Sandra_ORR_EverThink:1,Sandra_ORR_EverThink,Sandra_ORR_EverThink_es,1,"[САНДРА] Ты никогда не думал, что они могут болеть за меня?"
subtitle:Sandra_ORR_ForgetTheRace:1,Sandra_ORR_ForgetTheRace,Sandra_ORR_ForgetTheRace_es,1,"[САНДРА] Ил! Забудь про гонку, нам нужно--"
subtitle:Sandra_ORR_ForgetTheRace_Alt2:1,Sandra_ORR_ForgetTheRace_Alt2,Sandra_ORR_ForgetTheRace_Alt2_es,1,"[САНДРА] Ил! Забудь про гонку, нам нужно спасти директора!"
subtitle:Sandra_ORR_SchoolMascot:1,Sandra_ORR_SchoolMascot,Sandra_ORR_SchoolMascot_es,1,"[САНДРА] Не переживай, Ил. Они могут разрешить тебе стать школьной маскотом!"
subtitle:Sandra_ORR_ShouldntBeCocky:1,Sandra_ORR_ShouldntBeCocky,Sandra_ORR_ShouldntBeCocky_es,1,"[САНДРА] Не стоило так зазнаваться, Ил!"
subtitle:Sandra_ORR_TakeUpOffer:1,Sandra_ORR_TakeUpOffer,Sandra_ORR_TakeUpOffer_es,1,"[САНДРА] Может, стоит принять его предложение, Ил!"
subtitle:Sandra_ORR_TrySolving:1,Sandra_ORR_TrySolving,Sandra_ORR_TrySolving_es,1,"[САНДРА] Предлагаю попробовать решить головоломку, Ил!"
subtitle:Sandra_ROB_ComeToSandy:1,Sandra_ROB_ComeToSandy,Sandra_ROB_ComeToSandy_es,1,"[САНДРА] Ладно, документ. Иди к Сэнди."
subtitle:Sandra_ROB_GetToElevator:1,Sandra_ROB_GetToElevator,Sandra_ROB_GetToElevator_es,1,[САНДРА] Беги к лифту!
subtitle:Sandra_ROB_HotDog:1,Sandra_ROB_HotDog,Sandra_ROB_HotDog_es,1,[САНДРА] Ого! Сердце колотится!
subtitle:Sandra_ROB_NotExpected:1,Sandra_ROB_NotExpected,Sandra_ROB_NotExpected_es,1,"[САНДРА] Я не ожидала, что ограбление пройдёт так... но всё равно, какое приключение!"
subtitle:Sandra_ROB_RealBuzz:1,Sandra_ROB_RealBuzz,Sandra_ROB_RealBuzz_es,1,[САНДРА] Это ограбление меня заводит!
subtitle:Sandra_ROB_ReallyHeisting:1,Sandra_ROB_ReallyHeisting,Sandra_ROB_ReallyHeisting_es,1,[САНДРА] Мы правда это делаем. Мы правда грабим!
subtitle:Sandra_ROB_UhEel:1,Sandra_ROB_UhEel,Sandra_ROB_UhEel_es,1,[САНДРА] Эм... Ил…?
subtitle:Sandra_ROB_WaterNotSlowing:1,Sandra_ROB_WaterNotSlowing,Sandra_ROB_WaterNotSlowing_es,1,"[САНДРА] Давай, давай, вода не сбавляет обороты!"
subtitle:Sandra_ROB_WereOnOwn:1,Sandra_ROB_WereOnOwn,Sandra_ROB_WereOnOwn_es,1,"[САНДРА] …похоже, мы одни, Ил."
subtitle:Sandra_SAW_OhNoHeadmaster:1,Sandra_SAW_OhNoHeadmaster,Sandra_SAW_OhNoHeadmaster_es,1,[САНДРА] Ой! О нет! Директор…
subtitle:Sandra_SAW_OhNoHeadmaster+SFX:1,Sandra_SAW_OhNoHeadmaster+SFX,Sandra_SAW_OhNoHeadmaster+SFX_es,1,[САНДРА] Ой! О нет! Директор…
subtitle:Sandra_SAW_OhNoHeadmaster_Alt1:1,Sandra_SAW_OhNoHeadmaster_Alt1,Sandra_SAW_OhNoHeadmaster_Alt1_es,1,[САНДРА] Ой! О нет! Директор…
subtitle:Sandra_SAW_PutInHair:1,Sandra_SAW_PutInHair,Sandra_SAW_PutInHair_es,1,"[САНДРА] Эй, Ил, тебе стоит нанести это на волосы!"
subtitle:Sandra_SAW_RightThisRocket:1,Sandra_SAW_RightThisRocket,Sandra_SAW_RightThisRocket_es,1,"[САНДРА] Нам нужно выпрямить эту ракету, Ил! Быстрее!"
subtitle:Sandra_SAW_StrongerPassword:1,Sandra_SAW_StrongerPassword,Sandra_SAW_StrongerPassword_es,1,[САНДРА] Профессору стоит придумать более надёжный пароль…
subtitle:Sandra_SPY_AlmostGotIt:1,Sandra_SPY_AlmostGotIt,Sandra_SPY_AlmostGotIt_es,1,[САНДРА] Мы почти справились!
subtitle:Sandra_SPY_BlamingUs:1,Sandra_SPY_BlamingUs,Sandra_SPY_BlamingUs_es,1,"[САНДРА] Не могу поверить, что директор обвиняет нас. После всего, что мы для него сделали!"
subtitle:Sandra_SPY_ExpelledThenArrested:1,Sandra_SPY_ExpelledThenArrested,Sandra_SPY_ExpelledThenArrested_es,1,[САНДРА] Нас отчислят… а потом арестуют!
subtitle:Sandra_SPY_ExpelledThenArrested_Alt1:1,Sandra_SPY_ExpelledThenArrested_Alt1,Sandra_SPY_ExpelledThenArrested_Alt1_es,1,[САНДРА] Отлично. Нас отчислят. А потом арестуют!
subtitle:Sandra_SPY_GotchaChef:1,Sandra_SPY_GotchaChef,Sandra_SPY_GotchaChef_es,1,"[САНДРА] Поймала тебя, повар."
subtitle:Sandra_SPY_GotchaProfessor_Guy:1,Sandra_SPY_GotchaProfessor_Guy,Sandra_SPY_GotchaProfessor_Guy_es,1,"[САНДРА] Поймала тебя, профессор."
subtitle:Sandra_SPY_GotchaProfessor_Mads:1,Sandra_SPY_GotchaProfessor_Mads,Sandra_SPY_GotchaProfessor_Mads_es,1,"[САНДРА] Поймала тебя, профессор."
subtitle:Sandra_SPY_IWonder:1,Sandra_SPY_IWonder,Sandra_SPY_IWonder_es,1,"[САНДРА] Интересно, есть ли у профессора Монстронг что-нибудь, чтобы вытащить нас из этой ситуации…"
subtitle:Sandra_SPY_NormalSafeFridge:1,Sandra_SPY_NormalSafeFridge,Sandra_SPY_NormalSafeFridge_es,1,"[САНДРА] Это нормально, когда у повара сейф внутри холодильника…?"
subtitle:Sandra_SPY_NuclearAcid:1,Sandra_SPY_NuclearAcid,Sandra_SPY_NuclearAcid_es,1,"[САНДРА] Все улики... даже инструмент, которым наносили ядерную кислоту! Всё здесь!"
subtitle:Sandra_SPY_NuclearAcid:2,Sandra_SPY_NuclearAcid,Sandra_SPY_NuclearAcid_es,2,Это значит...
subtitle:Sandra_SPY_SorryGisborne:1,Sandra_SPY_SorryGisborne,Sandra_SPY_SorryGisborne_es,1,"[САНДРА] Прости, профессор Гисборн… Кажется, ты нас слишком хорошо научил."
subtitle:Sandra_SPY_StayCalm:1,Sandra_SPY_StayCalm,Sandra_SPY_StayCalm_es,1,"[САНДРА] Ладно, мы открыли. Осталось просто сохранять спокойствие…!"
subtitle:Sandra_SPY_WoahReadings:1,Sandra_SPY_WoahReadings,Sandra_SPY_WoahReadings_es,1,[САНДРА] Вау! Посмотри на эти показания…
subtitle:Sandra_SPY_YowBlazingHot:1,Sandra_SPY_YowBlazingHot,Sandra_SPY_YowBlazingHot_es,1,"[САНДРА] Ой, это же раскалено!"
subtitle:Sandra_YUM_GelatinBreak:1,Sandra_YUM_GelatinBreak,Sandra_YUM_GelatinBreak_es,1,"[САНДРА] Не переживайте, профессора. Просто короткая пауза на желе! Хе-хе!"
subtitle:Sandra_YUM_HopeAntidote:1,Sandra_YUM_HopeAntidote,Sandra_YUM_HopeAntidote_es,1,"[САНДРА] Ладно, надеюсь, антидот здесь."
subtitle:Sandra_YUM_ToughToCook:1,Sandra_YUM_ToughToCook,Sandra_YUM_ToughToCook_es,1,[САНДРА] Они нам реально мешают приготовить им обед!
subtitle:Scientist1_EXP_CallDayPlease:1,Scientist1_EXP_CallDayPlease,Scientist1_EXP_CallDayPlease_es,1,[УЧЁНЫЙ #1] Доктор! Эксперимент удался!
subtitle:Scientist1_EXP_CallDayPlease:2,Scientist1_EXP_CallDayPlease,Scientist1_EXP_CallDayPlease_es,2,Закончим на сегодня! Пожалуйста!
subtitle:Scientist1_EXP_HoldMuchEnergy:1,Scientist1_EXP_HoldMuchEnergy,Scientist1_EXP_HoldMuchEnergy_es,1,[УЧЁНЫЙ] Но доктор! Наше оборудование не рассчитано на такой объём энергии!
subtitle:Scientist1_MSC_Annoyed:1,Scientist1_MSC_Annoyed,Scientist1_MSC_Annoyed_es,1,[УЧЁНЫЙ #1] *Раздражённо рычит*
subtitle:Scientist1_MSC_Authoritative:1,Scientist1_MSC_Authoritative,Scientist1_MSC_Authoritative_es,1,[УЧЁНЫЙ #1] *Решительно рычит*
subtitle:Scientist1_MSC_Baffled:1,Scientist1_MSC_Baffled,Scientist1_MSC_Baffled_es,1,[УЧЁНЫЙ #1] *Озадаченно хмыкает*
subtitle:Scientist1_MSC_Blase:1,Scientist1_MSC_Blase,Scientist1_MSC_Blase_es,1,[УЧЁНЫЙ #1] *Вздыхает с безразличием*
subtitle:Scientist1_MSC_BummedOut:1,Scientist1_MSC_BummedOut,,1,[УЧЁНЫЙ #1] *Стонет от уныния*
subtitle:Scientist1_MSC_Dubious:1,Scientist1_MSC_Dubious,Scientist1_MSC_Dubious_es,1,[УЧЁНЫЙ #1] *Вопросительно хмыкает*
subtitle:Scientist1_MSC_ForScience:1,Scientist1_MSC_ForScience,Scientist1_MSC_ForScience_es,1,[УЧЁНЫЙ #1] Ради науки!
subtitle:Scientist1_MSC_Happy:1,Scientist1_MSC_Happy,Scientist1_MSC_Happy_es,1,[УЧЁНЫЙ #1] *Радостно хмыкает*
subtitle:Scientist1_MSC_Impressed:1,Scientist1_MSC_Impressed,Scientist1_MSC_Impressed_es,1,[УЧЁНЫЙ #1] *Восхищённо рычит*
subtitle:Scientist1_MSC_Infatuated:1,Scientist1_MSC_Infatuated,Scientist1_MSC_Infatuated_es,1,[УЧЁНЫЙ #1] *Увлечённо мечтает*
subtitle:Scientist1_MSC_Infatuated_ALT:1,Scientist1_MSC_Infatuated_ALT,Scientist1_MSC_Infatuated_ALT_es,1,[УЧЁНЫЙ #1] Представь себе...
subtitle:Scientist1_MSC_LeaderOnSite:1,Scientist1_MSC_LeaderOnSite,Scientist1_MSC_LeaderOnSite_es,1,[УЧЁНЫЙ #1] Руководитель на месте!
subtitle:Scientist1_MSC_MatterOFact:1,Scientist1_MSC_MatterOFact,Scientist1_MSC_MatterOFact_es,1,[УЧЁНЫЙ #1] Ну что ж...
subtitle:Scientist1_MSC_Mulling:1,Scientist1_MSC_Mulling,Scientist1_MSC_Mulling_es,1,[УЧЁНЫЙ #1] *Увлечённо мечтает*
subtitle:Scientist1_MSC_OverExcited:1,Scientist1_MSC_OverExcited,Scientist1_MSC_OverExcited_es,1,[УЧЁНЫЙ #1] *Впадает в истерику*
subtitle:Scientist1_MSC_OverExcited_Alt:1,Scientist1_MSC_OverExcited_Alt,Scientist1_MSC_OverExcited_Alt_es,1,[УЧЁНЫЙ #1] *Впадает в панику*
subtitle:Scientist1_MSC_Terrified:1,Scientist1_MSC_Terrified,Scientist1_MSC_Terrified_es,1,[УЧЁНЫЙ #1] *Впадает в ужас*
subtitle:Scientist1_MSC_Threatened:1,Scientist1_MSC_Threatened,Scientist1_MSC_Threatened_es,1,[УЧЁНЫЙ #1] Слушай сюда.
subtitle:Scientist1_RAD_HandsInAir:1,Scientist1_RAD_HandsInAir,Scientist1_RAD_HandsInAir_es,1,[УЧЁНЫЙ АНТИ-ПОБЕГОВ] Врывайтесь!! Руки вверх!
subtitle:Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant:1,Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant,Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant_es,1,"[УЧЁНЫЙ #1] Не могу поверить, что нас поставили на дежурство."
subtitle:Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant:2,Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant,Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant_es,2,"[УЧЁНЫЙ #2] Серьёзно? Мне это даже нравится, я чувствую себя важным."
subtitle:Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant_es(1):1,Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant_es(1),,1,"[УЧЁНЫЙ #1] Не могу поверить, что нас поставили на дежурство."
subtitle:Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant_es(1):2,Scientist1_SNK_StuckMonitorDuty+Sci2FeelKindaImportant_es(1),,2,"[УЧЁНЫЙ #2] Серьёзно? Мне это даже нравится, я чувствую себя важным."
subtitle:Scientist2_EXP_PlaceGonnaBlow:1,Scientist2_EXP_PlaceGonnaBlow,Scientist2_EXP_PlaceGonnaBlow_es,1,[УЧЁНЫЙ] Доктор! Всё сейчас взорвётся!
subtitle:Scientist2_EXP_PlaceGonnaBlow:2,Scientist2_EXP_PlaceGonnaBlow,Scientist2_EXP_PlaceGonnaBlow_es,2,"Остановитесь, пожалуйста!"
subtitle:Scientist2_EXP_PortalIsDestabilized:1,Scientist2_EXP_PortalIsDestabilized,Scientist2_EXP_PortalIsDestabilized_es,1,[УЧЁНЫЙ] Портал дестабилизирован!
subtitle:Scientist2_EXP_PortalIsDestabilized:2,Scientist2_EXP_PortalIsDestabilized,Scientist2_EXP_PortalIsDestabilized_es,2,Беги за свою жизнь!! Беги за свою--*!
subtitle:Scientist2_MSC_Annoyed:1,Scientist2_MSC_Annoyed,Scientist2_MSC_Annoyed_es,1,[УЧЁНЫЙ #2] *Раздражённо рычит*
subtitle:Scientist2_MSC_Authoritative:1,Scientist2_MSC_Authoritative,Scientist2_MSC_Authoritative_es,1,[УЧЁНЫЙ #2] *Решительно рычит*
subtitle:Scientist2_MSC_Baffled:1,Scientist2_MSC_Baffled,Scientist2_MSC_Baffled_es,1,[УЧЁНЫЙ #2] *Озадаченно хмыкает*
subtitle:Scientist2_MSC_Blase:1,Scientist2_MSC_Blase,Scientist2_MSC_Blase_es,1,[УЧЁНЫЙ #2] *Вздыхает с безразличием*
subtitle:Scientist2_MSC_BummedOut:1,Scientist2_MSC_BummedOut,Scientist2_MSC_BummedOut_es,1,[УЧЁНЫЙ #2] *Стонет от уныния*
subtitle:Scientist2_MSC_Dubious:1,Scientist2_MSC_Dubious,Scientist2_MSC_Dubious_es,1,[УЧЁНЫЙ #2] *Вопросительно хмыкает*
subtitle:Scientist2_MSC_ForScience:1,Scientist2_MSC_ForScience,Scientist2_MSC_ForScience_es,1,[УЧЁНЫЙ #2] Ради науки!
subtitle:Scientist2_MSC_ForScience_ALT:1,Scientist2_MSC_ForScience_ALT,Scientist2_MSC_ForScience_ALT_es,1,[УЧЁНЫЙ #2] Ради науки!
subtitle:Scientist2_MSC_Happy:1,Scientist2_MSC_Happy,Scientist2_MSC_Happy_es,1,[УЧЁНЫЙ #2] *Радостно хмыкает*
subtitle:Scientist2_MSC_Impressed:1,Scientist2_MSC_Impressed,Scientist2_MSC_Impressed_es,1,[УЧЁНЫЙ #2] *Восхищённо хмыкает*
subtitle:Scientist2_MSC_LeaderOnSite:1,Scientist2_MSC_LeaderOnSite,Scientist2_MSC_LeaderOnSite_es,1,[УЧЁНЫЙ #2] Руководитель здесь!
subtitle:Scientist2_MSC_LeaderOnSite_ALT:1,Scientist2_MSC_LeaderOnSite_ALT,Scientist2_MSC_LeaderOnSite_ALT_es,1,[УЧЁНЫЙ #2] Руководитель здесь!
subtitle:Scientist2_MSC_Mulling:1,Scientist2_MSC_Mulling,Scientist2_MSC_Mulling_es,1,[УЧЁНЫЙ #2] *Увлечённо фантазирует*
subtitle:Scientist2_MSC_OverExcited:1,Scientist2_MSC_OverExcited,Scientist2_MSC_OverExcited_es,1,[УЧЁНЫЙ #2] *Впадает в перевозбуждение*
subtitle:Scientist2_MSC_Terrified:1,Scientist2_MSC_Terrified,Scientist2_MSC_Terrified_es,1,[УЧЁНЫЙ #2] *Впадает в ужас*
subtitle:Scientist2_MSC_Threatened:1,Scientist2_MSC_Threatened,Scientist2_MSC_Threatened_es,1,[УЧЁНЫЙ #2] *Грозно рычит*
subtitle:Scientist3_MSC_Annoyed:1,Scientist3_MSC_Annoyed,Scientist3_MSC_Annoyed_es,1,[УЧЁНЫЙ #3] *Раздражённо рычит*
subtitle:Scientist3_MSC_Authoritative:1,Scientist3_MSC_Authoritative,Scientist3_MSC_Authoritative_es,1,[УЧЁНЫЙ #3] Эй!
subtitle:Scientist3_MSC_Baffled:1,Scientist3_MSC_Baffled,Scientist3_MSC_Baffled_es,1,[УЧЁНЫЙ #3] *Озадаченно хмыкает*
subtitle:Scientist3_MSC_Blase:1,Scientist3_MSC_Blase,Scientist3_MSC_Blase_es,1,"[УЧЁНЫЙ #3] О, ла-да-да."
subtitle:Scientist3_MSC_BummedOut:1,Scientist3_MSC_BummedOut,Scientist3_MSC_BummedOut_es,1,[УЧЁНЫЙ #3] *Стонет от разочарования*
subtitle:Scientist3_MSC_Dubious:1,Scientist3_MSC_Dubious,Scientist3_MSC_Dubious_es,1,[УЧЁНЫЙ #3] *Вопросительно хмыкает*
subtitle:Scientist3_MSC_ForScience:1,Scientist3_MSC_ForScience,Scientist3_MSC_ForScience_es,1,[УЧЁНЫЙ #2] ...ради науки!
subtitle:Scientist3_MSC_ForScience_ALT:1,Scientist3_MSC_ForScience_ALT,Scientist3_MSC_ForScience_ALT_es,1,[УЧЁНЫЙ #3] Ради науки!
subtitle:Scientist3_MSC_Happy:1,Scientist3_MSC_Happy,Scientist3_MSC_Happy_es,1,[УЧЁНЫЙ #3] О!
subtitle:Scientist3_MSC_Impressed:1,Scientist3_MSC_Impressed,Scientist3_MSC_Impressed_es,1,[УЧЁНЫЙ #3] *Восхищённо хмыкает*
subtitle:Scientist3_MSC_LeaderOnSite:1,Scientist3_MSC_LeaderOnSite,Scientist3_MSC_LeaderOnSite_es,1,[УЧЁНЫЙ #3] Руководитель здесь!
subtitle:Scientist3_MSC_MatterOFact:1,Scientist3_MSC_MatterOFact,Scientist3_MSC_MatterOFact_es,1,[УЧЁНЫЙ #3] *Решительно рычит*
subtitle:Scientist3_MSC_Mulling:1,Scientist3_MSC_Mulling,Scientist3_MSC_Mulling_es,1,[УЧЁНЫЙ #3] *Увлечённо фантазирует*
subtitle:Scientist3_MSC_Overexcited:1,Scientist3_MSC_Overexcited,Scientist3_MSC_Overexcited_es,1,[УЧЁНЫЙ #3] Ой! Прости!
subtitle:Scientist3_MSC_PictureThis:1,Scientist3_MSC_PictureThis,Scientist3_MSC_PictureThis_es,1,"[УЧЁНЫЙ #3] Ладно, представь себе..."
subtitle:Scientist3_MSC_Terrified:1,Scientist3_MSC_Terrified,Scientist3_MSC_Terrified_es,1,[УЧЁНЫЙ #3] *Впадает в ужас*
subtitle:Scientist3_MSC_Terrified_ALT:1,Scientist3_MSC_Terrified_ALT,Scientist3_MSC_Terrified_ALT_es,1,[УЧЁНЫЙ #3] *Впадает в ужас*
subtitle:Scientist3_MSC_Threatened:1,Scientist3_MSC_Threatened,Scientist3_MSC_Threatened_es,1,[УЧЁНЫЙ #3] *Грозно рычит*
subtitle:Scientist3_SNK_RememberFloorLab:1,Scientist3_SNK_RememberFloorLab,Scientist3_SNK_RememberFloorLab_es,1,"[УЧЁНЫЙ #1] Помнишь, на каком этаже лаборатория?"
subtitle:Scientist4_MSC_Annoyed:1,Scientist4_MSC_Annoyed,Scientist4_MSC_Annoyed_es,1,[УЧЁНЫЙ #4] *Раздражённо рычит*
subtitle:Scientist4_MSC_Authoritative:1,Scientist4_MSC_Authoritative,Scientist4_MSC_Authoritative_es,1,[УЧЁНЫЙ #4] *Решительно рычит*
subtitle:Scientist4_MSC_Baffled:1,Scientist4_MSC_Baffled,Scientist4_MSC_Baffled_es,1,[УЧЁНЫЙ #4] *Озадаченно хмыкает*
