segment_id,asset_name,source_row,translation_ru
gameplay:GameplayStrings_ProcGen:590:USB_Not,GameplayStrings_ProcGen,590,НЕ
gameplay:GameplayStrings_ProcGen:591:USB_Nor,GameplayStrings_ProcGen,591,НИ
gameplay:GameplayStrings_ProcGen:592:USB_Neither,GameplayStrings_ProcGen,592,НИ
gameplay:GameplayStrings_ProcGen:593:USB_FishWarning,GameplayStrings_ProcGen,593,Это вообще слово такое!?
gameplay:GameplayStrings_ProcGen:594:USB_FishPuzzleA,GameplayStrings_ProcGen,594,THUNNUS GLADRATA     -
gameplay:GameplayStrings_ProcGen:595:USB_FishPuzzleB,GameplayStrings_ProcGen,595,XIPHIAS HARENLOSUS     -
gameplay:GameplayStrings_ProcGen:596:USB_FishPuzzleC,GameplayStrings_ProcGen,596,CYNOSCION PENSENGUS     -
gameplay:GameplayStrings_ProcGen:597:USB_FishPuzzleD,GameplayStrings_ProcGen,597,ANGUILLA ALALIATA     -
gameplay:GameplayStrings_ProcGen:598:USB_FishPuzzleE,GameplayStrings_ProcGen,598,HARENGULA ROSTOSUS     -
gameplay:GameplayStrings_ProcGen:599:USB_FishEelSci,GameplayStrings_ProcGen,599,ANGUILLA ROSTRATA
gameplay:GameplayStrings_ProcGen:600:USB_FishAlbacoreSci,GameplayStrings_ProcGen,600,THUNNUS ALALUNGA
gameplay:GameplayStrings_ProcGen:601:USB_FishSeabassSci,GameplayStrings_ProcGen,601,CENTROPRISTIS STRIATA
gameplay:GameplayStrings_ProcGen:602:USB_FishSardineSci,GameplayStrings_ProcGen,602,HARENGULA PENSACOLA
gameplay:GameplayStrings_ProcGen:603:USB_FishSwordfishSci,GameplayStrings_ProcGen,603,XIPHIAS GLADIUS
gameplay:GameplayStrings_ProcGen:604:USB_FishHerringSci,GameplayStrings_ProcGen,604,CLUPEA HARENGUS
gameplay:GameplayStrings_ProcGen:605:USB_FishSalmonSci,GameplayStrings_ProcGen,605,CYNOSCION NEBULOSUS
gameplay:GameplayStrings_ProcGen:606:USB_FishHerring,GameplayStrings_ProcGen,606,Сельдь
gameplay:GameplayStrings_ProcGen:607:USB_FishEel,GameplayStrings_ProcGen,607,Угорь
gameplay:GameplayStrings_ProcGen:608:USB_FishAlbacore,GameplayStrings_ProcGen,608,Белый тунец
gameplay:GameplayStrings_ProcGen:609:USB_FishSalmon,GameplayStrings_ProcGen,609,Лосось
gameplay:GameplayStrings_ProcGen:610:USB_FishSardine,GameplayStrings_ProcGen,610,Сардина
gameplay:GameplayStrings_ProcGen:611:USB_FishSwordfish,GameplayStrings_ProcGen,611,Меч-рыба
gameplay:GameplayStrings_ProcGen:612:USB_FishSeabass,GameplayStrings_ProcGen,612,Судак
gameplay:GameplayStrings_ProcGen:613:USB_NeonTriangleA,GameplayStrings_ProcGen,613,Лучше попробуй другой угол.
gameplay:GameplayStrings_ProcGen:614:USB_NeonTriangleB,GameplayStrings_ProcGen,614,Треугольник — метка места?
gameplay:GameplayStrings_ProcGen:615:USB_WetCouchA,GameplayStrings_ProcGen,615,Водяной диван: дальний родственник водяного ложа.
gameplay:GameplayStrings_ProcGen:616:USB_WetCouchB,GameplayStrings_ProcGen,616,Хм. Чуть промок...
gameplay:GameplayStrings_ProcGen:617:USB_SunkContainersA,GameplayStrings_ProcGen,617,"Я немного жалею, что заглянул за борт…"
gameplay:GameplayStrings_ProcGen:618:USB_SunkContainersB,GameplayStrings_ProcGen,618,"Кажется, они что-то потеряли..."
gameplay:GameplayStrings_ProcGen:619:USB_ConesA,GameplayStrings_ProcGen,619,"Очевидно, эти ящики не заметили предупреждающие конусы."
gameplay:GameplayStrings_ProcGen:620:USB_ConesB,GameplayStrings_ProcGen,620,Хотя бы они обозначили это конусами…
gameplay:GameplayStrings_ProcGen:621:USB_OvenA,GameplayStrings_ProcGen,621,Я больше никогда не буду жаловаться на еду в Академии.
gameplay:GameplayStrings_ProcGen:622:USB_OvenB,GameplayStrings_ProcGen,622,Уборка тут явно была наполовину сделана.
gameplay:GameplayStrings_ProcGen:623:USB_LadderA,GameplayStrings_ProcGen,623,"Надеюсь, кто-то держал лестницу."
gameplay:GameplayStrings_ProcGen:624:USB_LadderB,GameplayStrings_ProcGen,624,Не выглядит очень прочной.
gameplay:GameplayStrings_ProcGen:625:USB_CraneA,GameplayStrings_ProcGen,625,"Что-то подсказывает, что у них нет лицензии на управление этой штукой…"
gameplay:GameplayStrings_ProcGen:626:USB_CraneB,GameplayStrings_ProcGen,626,"Думаю, это объясняет, как они успели покрасить <i>всё</i>."
gameplay:GameplayStrings_ProcGen:627:USB_SafetySign,GameplayStrings_ProcGen,627,Уже чувствую себя в безопасности.
gameplay:GameplayStrings_ProcGen:628:USB_NeonUSBA,GameplayStrings_ProcGen,628,Эти штуки реально USBлезны.
gameplay:GameplayStrings_ProcGen:629:USB_NeonUSBB,GameplayStrings_ProcGen,629,"Похоже, USB — ключ к этому месту."
gameplay:GameplayStrings_ProcGen:630:USB_RadioactiveA,GameplayStrings_ProcGen,630,"О, отлично!"
gameplay:GameplayStrings_ProcGen:631:USB_RadioactiveB,GameplayStrings_ProcGen,631,Прямо рядом с пиццей на полу?
gameplay:GameplayStrings_ProcGen:632:USB_ArcadeCabinetA,GameplayStrings_ProcGen,632,Здесь вообще кто-то учится?
gameplay:GameplayStrings_ProcGen:633:USB_ArcadeCabinetB,GameplayStrings_ProcGen,633,Я просто не фанат видеоигр...
gameplay:GameplayStrings_ProcGen:634:USB_GroceryCartA,GameplayStrings_ProcGen,634,Вот так они и завезли сюда всё это.
gameplay:GameplayStrings_ProcGen:635:USB_GroceryCartB,GameplayStrings_ProcGen,635,Стоило бы вывезти на нём весь этот хлам.
gameplay:GameplayStrings_ProcGen:636:USB_Links,GameplayStrings_ProcGen,636,Звенья?
gameplay:GameplayStrings_ProcGen:637:USB_TogetherClue,GameplayStrings_ProcGen,637,Найди путь по этим запискам!
gameplay:GameplayStrings_ProcGen:638:USB_SheetMusic,GameplayStrings_ProcGen,638,Ноты
gameplay:GameplayStrings_ProcGen:639:USB_scanInstrux,GameplayStrings_ProcGen,639,Сканируй от меньшего к большему
gameplay:GameplayStrings_ProcGen:640:USB_Can_Caviar,GameplayStrings_ProcGen,640,«Икра»
gameplay:GameplayStrings_ProcGen:641:USB_Can_Oysters,GameplayStrings_ProcGen,641,Устрицы
gameplay:GameplayStrings_ProcGen:642:USB_Can_Sardines,GameplayStrings_ProcGen,642,Сардины
gameplay:GameplayStrings_ProcGen:643:USB_Can_Salmon,GameplayStrings_ProcGen,643,Копчёный лосось
gameplay:GameplayStrings_ProcGen:644:USB_Can_SalmonA,GameplayStrings_ProcGen,644,Копчёный
gameplay:GameplayStrings_ProcGen:645:USB_Can_SalmonB,GameplayStrings_ProcGen,645,Лосось
gameplay:GameplayStrings_ProcGen:646:USB_Can_Tuna,GameplayStrings_ProcGen,646,Тунец кусочками
gameplay:GameplayStrings_ProcGen:647:USB_Can_TunaA,GameplayStrings_ProcGen,647,Кусочками
gameplay:GameplayStrings_ProcGen:648:USB_Can_TunaB,GameplayStrings_ProcGen,648,Тунец
gameplay:GameplayStrings_ProcGen:649:USB_Can_Eel,GameplayStrings_ProcGen,649,Угорь
gameplay:GameplayStrings_ProcGen:650:USB_Can_Herring,GameplayStrings_ProcGen,650,Солёная сельдь
gameplay:GameplayStrings_ProcGen:651:USB_Can_HerringA,GameplayStrings_ProcGen,651,Солёная
gameplay:GameplayStrings_ProcGen:652:USB_Can_HerringB,GameplayStrings_ProcGen,652,Сельдь
gameplay:GameplayStrings_ProcGen:653:USB_Can_Anchovies,GameplayStrings_ProcGen,653,Анчоусы
gameplay:GameplayStrings_ProcGen:654:USB_WhatAmI,GameplayStrings_ProcGen,654,Что я?
gameplay:GameplayStrings_ProcGen:655:USB_Maxmimum,GameplayStrings_ProcGen,655,Ниже
gameplay:GameplayStrings_ProcGen:656:cowSound,GameplayStrings_ProcGen,656,Му
gameplay:GameplayStrings_ProcGen:657:pigSound,GameplayStrings_ProcGen,657,Хрю
gameplay:GameplayStrings_ProcGen:658:catSound,GameplayStrings_ProcGen,658,Мяу
gameplay:GameplayStrings_ProcGen:659:dogSound,GameplayStrings_ProcGen,659,Гав-гав
gameplay:GameplayStrings_ProcGen:660:roosterSound,GameplayStrings_ProcGen,660,Ку-ка-ре-ку
gameplay:GameplayStrings_ProcGen:661:owlSound,GameplayStrings_ProcGen,661,Уху
gameplay:GameplayStrings_ProcGen:662:snakeSound,GameplayStrings_ProcGen,662,Шшш
gameplay:GameplayStrings_ProcGen:663:duckSound,GameplayStrings_ProcGen,663,Кря-кря
gameplay:GameplayStrings_ProcGen:664:USB_FarmKey0,GameplayStrings_ProcGen,664,Пользователь 0
gameplay:GameplayStrings_ProcGen:665:USB_FarmKey1,GameplayStrings_ProcGen,665,Пользователь 1
gameplay:GameplayStrings_ProcGen:666:USB_FarmKey2,GameplayStrings_ProcGen,666,Пользователь 2
gameplay:GameplayStrings_ProcGen:667:USB_FarmKey3,GameplayStrings_ProcGen,667,Пользователь 3
gameplay:GameplayStrings_ProcGen:668:USB_FarmKey4,GameplayStrings_ProcGen,668,Пользователь 4
gameplay:GameplayStrings_ProcGen:669:USB_FarmKey5,GameplayStrings_ProcGen,669,Пользователь 5
gameplay:GameplayStrings_ProcGen:670:cowRot13,GameplayStrings_ProcGen,670,Zbb
gameplay:GameplayStrings_ProcGen:671:pigRot13,GameplayStrings_ProcGen,671,Bvax
gameplay:GameplayStrings_ProcGen:672:catRot13,GameplayStrings_ProcGen,672,Zrbj
gameplay:GameplayStrings_ProcGen:673:dogRot13,GameplayStrings_ProcGen,673,Jbbs Jbbs
gameplay:GameplayStrings_ProcGen:674:roosterRot13,GameplayStrings_ProcGen,674,Pbpx-n-qbbqyr-qbb
gameplay:GameplayStrings_ProcGen:675:duckRot13,GameplayStrings_ProcGen,675,Dhnpx Dhnpx
gameplay:GameplayStrings_ProcGen:676:cipher,GameplayStrings_ProcGen,676,Шифр
gameplay:GameplayStrings_ProcGen:677:USB_unlockMe,GameplayStrings_ProcGen,677,Unlock_Me
gameplay:GameplayStrings_ProcGen:678:USB_FarmPaper,GameplayStrings_ProcGen,678,Лист регистрации
gameplay:GameplayStrings_ProcGen:679:USB_pw_dog,GameplayStrings_ProcGen,679,собака
gameplay:GameplayStrings_ProcGen:680:USB_pw_cat,GameplayStrings_ProcGen,680,кошка
gameplay:GameplayStrings_ProcGen:681:USB_pw_pig,GameplayStrings_ProcGen,681,свинья
gameplay:GameplayStrings_ProcGen:682:USB_pw_cow,GameplayStrings_ProcGen,682,корова
gameplay:GameplayStrings_ProcGen:683:USB_pw_rooster,GameplayStrings_ProcGen,683,петух
gameplay:GameplayStrings_ProcGen:684:USB_pw_duck,GameplayStrings_ProcGen,684,утка
gameplay:GameplayStrings_ProcGen:685:USB_oldmacdonald,GameplayStrings_ProcGen,685,Админ: Олд Макдональд
gameplay:GameplayStrings_ProcGen:686:USB_ErrorMessage3,GameplayStrings_ProcGen,686,Обнаружено 3 ошибки
gameplay:GameplayStrings_ProcGen:687:USB_ErrorMessage4,GameplayStrings_ProcGen,687,Обнаружено 4 ошибки
gameplay:GameplayStrings_ProcGen:688:USB_ErrorMessage5,GameplayStrings_ProcGen,688,Обнаружено 5 ошибок
gameplay:GameplayStrings_ProcGen:689:USB_ErrorMessage6,GameplayStrings_ProcGen,689,Обнаружено 6 ошибок
gameplay:GameplayStrings_ProcGen:690:USB_ErrorMessage7,GameplayStrings_ProcGen,690,Обнаружено 7 ошибок
gameplay:GameplayStrings_ProcGen:691:USB_HeavyLid,GameplayStrings_ProcGen,691,Оно такое тяжёлое! Без электричества я это не открою.
gameplay:GameplayStrings_ProcGen:692:USB_Generator,GameplayStrings_ProcGen,692,Это генератор! Но топливо закончилось…
gameplay:GameplayStrings_ProcGen:693:USB_GeneratorOn,GameplayStrings_ProcGen,693,"Слышишь, как гудит двигатель!"
gameplay:GameplayStrings_ProcGen:694:USB_NoPowerDiorama,GameplayStrings_ProcGen,694,Без <i>электричества</i> эти удлинители бесполезны…
gameplay:GameplayStrings_ProcGen:695:USB_GasTank,GameplayStrings_ProcGen,695,Бак с дизелем
gameplay:GameplayStrings_ProcGen:696:USB_DangerZone,GameplayStrings_ProcGen,696,Опасность
gameplay:GameplayStrings_ProcGen:697:USB_SafetyZone,GameplayStrings_ProcGen,697,Безопасность
gameplay:GameplayStrings_ProcGen:698:USB_ServerPaperHeader,GameplayStrings_ProcGen,698,Настройка сервера
gameplay:GameplayStrings_ProcGen:699:USB_DriveRuleA1,GameplayStrings_ProcGen,699,> Оранжевый диск не в опасной зоне
gameplay:GameplayStrings_ProcGen:700:USB_DriveRuleA2,GameplayStrings_ProcGen,700,> В безопасной зоне нет дисков с чётными номерами
gameplay:GameplayStrings_ProcGen:701:USB_DriveRuleA3,GameplayStrings_ProcGen,701,> Диск C находится между дисками A и E
gameplay:GameplayStrings_ProcGen:702:USB_DriveRuleA4,GameplayStrings_ProcGen,702,> Диск B слева от красного диска
gameplay:GameplayStrings_ProcGen:703:USB_DriveRuleA5,GameplayStrings_ProcGen,703,> Зелёный диск правее синего
gameplay:GameplayStrings_ProcGen:704:USB_DriveRuleB1,GameplayStrings_ProcGen,704,> Оба номера в опасной зоне больше 2
gameplay:GameplayStrings_ProcGen:705:USB_DriveRuleB2,GameplayStrings_ProcGen,705,> Сумма номеров в безопасной зоне равна 5
gameplay:GameplayStrings_ProcGen:706:USB_DriveRuleB3,GameplayStrings_ProcGen,706,> Зелёный находится между оранжевым и жёлтым
gameplay:GameplayStrings_ProcGen:707:USB_DriveRuleB4,GameplayStrings_ProcGen,707,> B слева от E
gameplay:GameplayStrings_ProcGen:708:USB_DriveRuleC1,GameplayStrings_ProcGen,708,> Сумма номеров в безопасной зоне равна 6
gameplay:GameplayStrings_ProcGen:709:USB_DriveRuleC2,GameplayStrings_ProcGen,709,> В опасной зоне нет чётных номеров
gameplay:GameplayStrings_ProcGen:710:USB_DriveRuleC3,GameplayStrings_ProcGen,710,> A и E не соприкасаются
gameplay:GameplayStrings_ProcGen:711:USB_DriveRuleC4,GameplayStrings_ProcGen,711,> Жёлтый справа от красного
gameplay:GameplayStrings_ProcGen:712:USB_DriveRuleC5,GameplayStrings_ProcGen,712,> Зелёный слева от синего
gameplay:GameplayStrings_ProcGen:713:USB_DriveRuleD1,GameplayStrings_ProcGen,713,"> Сумма номеров в опасной зоне на 5 больше, чем в безопасной"
gameplay:GameplayStrings_ProcGen:714:USB_DriveRuleD2,GameplayStrings_ProcGen,714,"> У жёлтого два соседа, у оранжевого — один"
gameplay:GameplayStrings_ProcGen:715:USB_DriveRuleE1,GameplayStrings_ProcGen,715,> В безопасной зоне нет гласных
gameplay:GameplayStrings_ProcGen:716:USB_DriveRuleE2,GameplayStrings_ProcGen,716,> В опасной зоне нет чётных номеров
gameplay:GameplayStrings_ProcGen:717:USB_DriveRuleE3,GameplayStrings_ProcGen,717,> Красный соприкасается с оранжевым и зелёным
gameplay:GameplayStrings_ProcGen:718:USB_GoodLuck,GameplayStrings_ProcGen,718,Удачи!
gameplay:GameplayStrings_ProcGen:719:USB_IcecreamSheet1,GameplayStrings_ProcGen,719,Факты о мороженом
gameplay:GameplayStrings_ProcGen:720:USB_MathA3,GameplayStrings_ProcGen,720,«Третья цифра на два меньше второй».
gameplay:GameplayStrings_ProcGen:721:USB_MathA2,GameplayStrings_ProcGen,721,«Вторая цифра — простое число».
gameplay:GameplayStrings_ProcGen:722:USB_MathA1,GameplayStrings_ProcGen,722,«Первая цифра в четыре раза больше третьей».
gameplay:GameplayStrings_ProcGen:723:USB_MathB3,GameplayStrings_ProcGen,723,«Третья цифра на два больше первой».
gameplay:GameplayStrings_ProcGen:724:USB_MathB1,GameplayStrings_ProcGen,724,«Первая цифра в два раза меньше второй».
gameplay:GameplayStrings_ProcGen:725:USB_MathB2,GameplayStrings_ProcGen,725,«Сумма первой и второй цифр в два раза больше третьей».
gameplay:GameplayStrings_ProcGen:726:USB_MathC1,GameplayStrings_ProcGen,726,«Первая цифра на четыре меньше третьей».
gameplay:GameplayStrings_ProcGen:727:USB_MathC3,GameplayStrings_ProcGen,727,«Третья цифра в три раза больше второй».
gameplay:GameplayStrings_ProcGen:728:USB_MathC2,GameplayStrings_ProcGen,728,«Вторая цифра на два меньше первой».
gameplay:GameplayStrings_ProcGen:729:USB_MathD1,GameplayStrings_ProcGen,729,«Первая цифра в два раза больше третьей».
gameplay:GameplayStrings_ProcGen:730:USB_MathD2,GameplayStrings_ProcGen,730,«Вторая цифра на единицу меньше первой».
gameplay:GameplayStrings_ProcGen:731:USB_MathD3,GameplayStrings_ProcGen,731,«Третья цифра на три меньше второй».
gameplay:GameplayStrings_ProcGen:732:USB_MathE2,GameplayStrings_ProcGen,732,«Вторая цифра на три меньше третьей».
gameplay:GameplayStrings_ProcGen:733:USB_MathE3,GameplayStrings_ProcGen,733,«Третья цифра на шесть меньше первой».
gameplay:GameplayStrings_ProcGen:734:USB_MathE1,GameplayStrings_ProcGen,734,«Первая цифра в три раза больше третьей».
gameplay:GameplayStrings_ProcGen:735:USB_Student0,GameplayStrings_ProcGen,735,Комбо Денниса
gameplay:GameplayStrings_ProcGen:736:USB_Student1,GameplayStrings_ProcGen,736,Комбо Слейера
gameplay:GameplayStrings_ProcGen:737:USB_Student2,GameplayStrings_ProcGen,737,Комбо Села
gameplay:GameplayStrings_ProcGen:738:USB_Student0b,GameplayStrings_ProcGen,738,Деннис
gameplay:GameplayStrings_ProcGen:739:USB_Student1b,GameplayStrings_ProcGen,739,Слейер
gameplay:GameplayStrings_ProcGen:740:USB_Student2b,GameplayStrings_ProcGen,740,Сел
gameplay:GameplayStrings_ProcGen:741:USB_HackerFloppy,GameplayStrings_ProcGen,741,«Вирус Руби»
gameplay:GameplayStrings_ProcGen:742:USB_HackerPrompt,GameplayStrings_ProcGen,742,"Не будь простаком. Ты знаешь, что делать."
gameplay:GameplayStrings_ProcGen:743:USB_InsertDisk,GameplayStrings_ProcGen,743,Вставить дискету
gameplay:GameplayStrings_ProcGen:744:USB_SealedScrewDoor,GameplayStrings_ProcGen,744,Она прикручена...
gameplay:GameplayStrings_ProcGen:745:USB_CrawMachineTutorial,GameplayStrings_ProcGen,745,"Расставь плитки с числами правильно, чтобы сдвинуть клешню и забрать приз..."
gameplay:GameplayStrings_ProcGen:746:USB_CrawMachineTutorial2,GameplayStrings_ProcGen,746,"Нет нужных чисел? Используй вычитание, чтобы найти позицию приза."
gameplay:GameplayStrings_ProcGen:747:USB_RubicsGridTutorial,GameplayStrings_ProcGen,747,"Сдвигай строки и столбцы жуков, чтобы все оказались в правильных столбцах."
gameplay:GameplayStrings_ProcGen:748:USB_AnimalCipherTutorial,GameplayStrings_ProcGen,748,"Расшифруй сообщение, чтобы узнать пароль-животное."
gameplay:GameplayStrings_ProcGen:749:USB_AnimalCipherTutorial2,GameplayStrings_ProcGen,749,Ключ расшифровки хранится на компьютере.
gameplay:GameplayStrings_ProcGen:750:USB_GantryScanningTutorial,GameplayStrings_ProcGen,750,"Найди и посчитай количество цепей, соединяющих каждый чип."
gameplay:GameplayStrings_ProcGen:751:USB_GefilteFishTutorial,GameplayStrings_ProcGen,751,Найди плакаты с рыбами в комнате и сопоставь части их латинских названий с частями тела.
gameplay:GameplayStrings_ProcGen:752:USB_HarddriveSwapTutorial,GameplayStrings_ProcGen,752,"Расставь жёсткие диски компьютера в правильном порядке, опираясь на подсказки в распечатке."
gameplay:GameplayStrings_ProcGen:753:USB_MidiTutorial,GameplayStrings_ProcGen,753,"Найди непрерывный путь из кнопок на MIDI-паде, соответствующий цветам на нотном стане."
gameplay:GameplayStrings_ProcGen:754:USB_NumberValueDeductionTutorial,GameplayStrings_ProcGen,754,"Определи пароль, используя подсказки на обёртках от мороженого."
gameplay:GameplayStrings_ProcGen:755:USB_PowerCordTutorial,GameplayStrings_ProcGen,755,"Распредели питание по розеткам так, чтобы не перегрузить ни одну удлинительную сетку."
gameplay:GameplayStrings_ProcGen:756:USB_FlipTileTVTutorial,GameplayStrings_ProcGen,756,"Опираясь на фигуры на экранах телевизоров, переверни плитки сейфа на тёмную или светлую сторону."
gameplay:GameplayStrings_ProcGen:757:USB_SnackdokuTutorial,GameplayStrings_ProcGen,757,"В каждой строке, столбце и квадрате содержатся числа от 1 до 4 и буквы от A до D в уникальной комбинации."
gameplay:GameplayStrings_ProcGen:758:USB_SnackdokuTutorial2,GameplayStrings_ProcGen,758,"Узнай серийный код ячейки с подарком, чтобы получить его из автомата."
gameplay:GameplayStrings_ProcGen:759:USB_SpotTheDifferenceTutorial,GameplayStrings_ProcGen,759,Найди и нажми на все различия на экранах компьютеров.
gameplay:GameplayStrings_ProcGen:760:USB_SwitcherClueTutorial,GameplayStrings_ProcGen,760,"Опираясь на знаки в комнате, определи, какие выключатели включены, а какие выключены."
gameplay:GameplayStrings_ProcGen:761:USB_RaceToTheBottom,GameplayStrings_ProcGen,761,Гонка на дно
gameplay:GameplayStrings_ProcGen:762:USB_WhatsUpDock,GameplayStrings_ProcGen,762,"Как дела, Док?"
gameplay:GameplayStrings_ProcGen:763:USB_HookLineThinker,GameplayStrings_ProcGen,763,"Крючок, леска и думалка"
gameplay:GameplayStrings_ProcGen:764:USB_AReelChallenge,GameplayStrings_ProcGen,764,Настоящее испытание
gameplay:GameplayStrings_ProcGen:765:USB_FathomsBelow,GameplayStrings_ProcGen,765,Глубины
gameplay:GameplayStrings_ProcGen:766:USB_OutOfReach,GameplayStrings_ProcGen,766,Она немного недосягаема...
gameplay:GameplayStrings_ProcGen:767:USB_ScavengerFlow1,GameplayStrings_ProcGen,767,Трофейная рыбалка
gameplay:GameplayStrings_ProcGen:768:USB_ScavengerFlow2,GameplayStrings_ProcGen,768,Поиск на пляже
gameplay:GameplayStrings_ProcGen:769:USB_ScavengerFlow3,GameplayStrings_ProcGen,769,Поиск сокровищ
gameplay:GameplayStrings_ProcGen:770:USB_TheEscapistTimes1,GameplayStrings_ProcGen,770,The Escapist Times — «Взятие фламинго: насколько это <i>реально</i> возможно?»
gameplay:GameplayStrings_ProcGen:771:USB_TheEscapistTimes2,GameplayStrings_ProcGen,771,"The Escapist Times — «Компьютер никогда не сделает мою работу», — говорит мужчина, сжимая абакус"
gameplay:GameplayStrings_ProcGen:772:USB_TheEscapistTimes3,GameplayStrings_ProcGen,772,The Escapist Times — h3rring высмеяли на хакерской конференции за абсурдную идею «Интер-Нета»
gameplay:GameplayStrings_ProcGen:773:USB_TheEscapistTimes4,GameplayStrings_ProcGen,773,The Escapist Times — «Местный эскапист съел флешку»
gameplay:GameplayStrings_ProcGen:774:USB_TheEscapistTimes4_Alt,GameplayStrings_ProcGen,774,The Escapist Times — «Местный эскапист съел флешку и подхватил желудочный вирус»
gameplay:GameplayStrings_ProcGen:775:USB_Tsunami,GameplayStrings_ProcGen,775,Цунами
gameplay:GameplayStrings_ProcGen:776:USB_YouWin,GameplayStrings_ProcGen,776,Победа!
gameplay:GameplayStrings_ProcGen:777:USB_ClamPH,GameplayStrings_ProcGen,777,pH
gameplay:GameplayStrings_ProcGen:778:USB_ClamSalinity,GameplayStrings_ProcGen,778,Солёность
gameplay:GameplayStrings_ProcGen:779:USB_ClamTemp,GameplayStrings_ProcGen,779,Темп.
gameplay:GameplayStrings_ProcGen:780:USB_Clam45,GameplayStrings_ProcGen,780,45°F
gameplay:GameplayStrings_ProcGen:781:USB_Clam50,GameplayStrings_ProcGen,781,50°F
gameplay:GameplayStrings_ProcGen:782:USB_Clam55,GameplayStrings_ProcGen,782,55°F
gameplay:GameplayStrings_ProcGen:783:USB_Clam60,GameplayStrings_ProcGen,783,60°F
gameplay:GameplayStrings_ProcGen:784:USB_Clam65,GameplayStrings_ProcGen,784,65°F
gameplay:GameplayStrings_ProcGen:785:USB_Clam70,GameplayStrings_ProcGen,785,70°F
gameplay:GameplayStrings_ProcGen:786:USB_Clam75,GameplayStrings_ProcGen,786,75°F
gameplay:GameplayStrings_ProcGen:787:USB_Clam80,GameplayStrings_ProcGen,787,80°F
gameplay:GameplayStrings_ProcGen:788:USB_ClamScallopedA,GameplayStrings_ProcGen,788,Мидия с рифлением
gameplay:GameplayStrings_ProcGen:789:USB_ClamScallopedB,GameplayStrings_ProcGen,789,"pH: 6<br><br>Солёность: на 20% меньше, чем у солёной мидии.<br><br>Темп.: на 10 градусов холоднее, чем у ворчливой мидии."
gameplay:GameplayStrings_ProcGen:790:USB_ClamScalloped,GameplayStrings_ProcGen,790,С рифлением
gameplay:GameplayStrings_ProcGen:791:USB_ClamBrinyA,GameplayStrings_ProcGen,791,Солёная мидия
gameplay:GameplayStrings_ProcGen:792:USB_ClamBrinyB,GameplayStrings_ProcGen,792,"pH: на 3 больше, чем у мидии с рифлением. <br><br>Солёность: 80%<br><br>Темп.: на 15 градусов теплее, чем у прибойной мидии."
gameplay:GameplayStrings_ProcGen:793:USB_ClamBriny,GameplayStrings_ProcGen,793,Солёная
gameplay:GameplayStrings_ProcGen:794:USB_ClamGrumpyA,GameplayStrings_ProcGen,794,Ворчливая мидия
gameplay:GameplayStrings_ProcGen:795:USB_ClamGrumpyB,GameplayStrings_ProcGen,795,"pH: половина pH серной мидии.<br><br>Солёность: на 10% меньше, чем у прибойной мидии.<br><br>Темп.: 65°F"
gameplay:GameplayStrings_ProcGen:796:USB_ClamGrumpy,GameplayStrings_ProcGen,796,Ворчливая
gameplay:GameplayStrings_ProcGen:797:USB_ClamSurfA,GameplayStrings_ProcGen,797,Прибойная мидия
gameplay:GameplayStrings_ProcGen:798:USB_ClamSurfB,GameplayStrings_ProcGen,798,"pH: 7<br><br>Солёность: половина солёности мидии с рифлением.<br><br>Темп.: на 5 градусов теплее, чем у мидии с рифлением."
gameplay:GameplayStrings_ProcGen:799:USB_ClamSurf,GameplayStrings_ProcGen,799,Прибойная
gameplay:GameplayStrings_ProcGen:800:USB_ClamSulfurA,GameplayStrings_ProcGen,800,Серная мидия
gameplay:GameplayStrings_ProcGen:801:USB_ClamSulfurB,GameplayStrings_ProcGen,801,"pH: на 2 больше, чем у мидии с рифлением.<br><br>Солёность: на 10% меньше, чем у солёной мидии.<br><br>Темп.: 80°F"
gameplay:GameplayStrings_ProcGen:802:USB_ClamSulfur,GameplayStrings_ProcGen,802,Серная
gameplay:GameplayStrings_ProcGen:803:USB_SelectClams,GameplayStrings_ProcGen,803,Выбери все мидии.
gameplay:GameplayStrings_ProcGen:804:USB_ScanCanSale1,GameplayStrings_ProcGen,804,"Купи 2 Fishemite, получи 1 в подарок!"
gameplay:GameplayStrings_ProcGen:805:USB_ScanCanSale2,GameplayStrings_ProcGen,805,"Купи один DYNAFISH, получи второй со скидкой 50%!"
gameplay:GameplayStrings_ProcGen:806:USB_ScanCanSale3,GameplayStrings_ProcGen,806,"Купи 3 Carpola, получи 1 в подарок!"
gameplay:GameplayStrings_ProcGen:807:USB_BarcodeScanner,GameplayStrings_ProcGen,807,Сканер штрихкодов
gameplay:GameplayStrings_ProcGen:808:USB_RegisterSealed,GameplayStrings_ProcGen,808,Наглухо запечатано!
gameplay:GameplayStrings_ProcGen:809:USB_CansTip,GameplayStrings_ProcGen,809,Нет ценников…
gameplay:GameplayStrings_ProcGen:810:USB_ThankYouShopping,GameplayStrings_ProcGen,810,Спасибо за покупку.
gameplay:GameplayStrings_ProcGen:811:USB_ThankYouShoppingB,GameplayStrings_ProcGen,811,Итого:
gameplay:GameplayStrings_ProcGen:812:USB_FeedingFrenzy,GameplayStrings_ProcGen,812,Пир горой
gameplay:GameplayStrings_ProcGen:813:USB_AnchorsAway,GameplayStrings_ProcGen,813,Якорь вправо!
